mz,mzmin,mzmax,rt,rtmin,rtmax,into,intb,maxo,sn,id,mz.cont,source
665.1202404,665.119812,665.121521,1315.62,1302.18,1329.68,358921754.4,358914889.5,50223776,17844,895,665.1202404,psp
245.2446841,245.2445984,245.244812,1320.68,1304.42,1332.5,982908799.9,982461285.8,48069948,2417,896,245.2446841,psp
190.2025048,190.2024536,190.2026062,1321.8,1303.86,1334.19,661127796.4,661039844.8,28252376,2666,897,190.2025048,psp
234.2478827,234.2477722,234.2480164,1322.93,1303.86,1335.88,607215969.1,604556490.8,26949514,366,898,234.2478827,psp
271.0688158,271.0686646,271.0691833,1306.1,1292.09,1340.38,174355421,174271258.1,21521252,1753,899,271.0688158,psp
276.2871016,276.2869873,276.287262,1324.05,1311.7,1335.31,338331476.5,334818865,20748364,292,900,276.2871016,psp
427.3060432,427.3058777,427.3062439,1324.62,1304.42,1340.38,537356934.8,535566119.3,19735338,327,901,427.3060432,psp
157.1447155,157.144577,157.1448364,1292.09,1277.47,1304.42,386559192.4,381403499.1,18880884,215,902,157.1447155,psp
257.2445954,257.2445374,257.2446289,1317.87,1303.86,1331.37,386013943.9,385781389.7,18655262,1061,903,257.2445954,psp
131.0531474,131.0531006,131.0532379,1303.86,1290.97,1319.55,197772319,197158477.1,17018116,548,904,131.0531474,psp
350.1020155,350.1017151,350.1027222,1307.22,1285.91,1385.96,275217686.5,275066690.6,15073590,1359,905,350.1020155,psp
453.3215865,453.3214417,453.3218384,1318.99,1304.42,1342.07,399751121.6,399578773.2,15012519,1487,906,453.3215865,psp
247.128704,247.1286621,247.1289215,1290.97,1277.47,1304.98,110018786.4,109980405.9,14912596,2058,907,247.128704,psp
150.0642134,150.0641479,150.0644531,1303.86,1291.53,1319.55,167248372.3,167204848.2,14645601,2083,908,150.0642134,psp
227.1644222,227.1641693,227.1645966,1291.53,1290.4,1304.42,187829152.3,187265518.1,13957159,387,909,227.1644222,psp
191.1865051,191.1864319,191.186615,1321.24,1304.42,1331.93,302472171.3,301297799.2,13730655,386,910,191.1865051,psp
234.1163243,234.1162262,234.116745,1306.1,1292.09,1327.43,106915662.5,106795878.7,12932350,644,911,234.1163243,psp
265.0502815,265.0502319,265.0503235,1317.31,1304.42,1358.38,341641473.1,332760081.2,10756661,20,912,265.0502815,psp
666.1226845,666.1222534,666.1237793,1316.19,1302.74,1329.68,70268307.62,70251934.37,10674766,2212,913,666.1226845,psp
200.1869022,200.1867828,200.187027,1290.97,1272.97,1303.86,246044807.8,239747865.4,10418991,111,914,200.1869022,psp
295.1138267,295.1137085,295.1140137,1303.86,1293.78,1316.75,92113153.73,92113131.32,10269037,10269036,915,295.1138267,psp
259.2603658,259.2602844,259.2605286,1319.55,1303.3,1330.81,200828286.1,200552506.3,8838102,649,916,259.2603658,psp
304.1618026,304.1616516,304.1619263,1312.26,1301.62,1328.56,63934610.87,62868984.18,8177553,45,917,304.1618026,psp
147.1604485,147.1603546,147.1606598,1316.75,1303.3,1333.62,199235907.5,195164736,7950535,102,918,147.1604485,psp
214.202529,214.2024536,214.202652,1318.99,1303.86,1333.06,167165454.6,166160776.8,7811584,269,919,214.202529,psp
349.1180567,349.1178589,349.1184692,1302.74,1259.48,1357.26,200725630.6,198432443.2,7632174.5,244,920,349.1180567,psp
314.20922,314.2090759,314.2093506,1312.26,1302.18,1325.74,130612784,120208556.3,7174908,36,921,314.20922,psp
434.2794511,434.2793274,434.2796631,1319.55,1304.42,1335.88,176782123,176358625.7,6942367.5,270,922,434.2794511,psp
255.0948878,255.0947723,255.0950165,1305.54,1292.65,1318.99,51665164.28,51469513.85,6566524.5,163,923,255.0948878,psp
134.0447194,134.0446777,134.0447693,1304.42,1292.65,1319.55,71009628.74,70980713.92,6280205.5,1215,924,134.0447194,psp
251.0346369,251.0345459,251.0346985,1317.87,1304.98,1346.01,152283736.8,150781731.1,6058636,34,925,251.0346369,psp
436.2950188,436.2948608,436.295166,1313.38,1304.42,1327.43,104929051.1,103947829.5,6045015,161,926,436.2950188,psp
104.1181129,104.1180649,104.1181717,1307.22,1275.79,1331.37,219480265.8,215172542.3,5943377.5,135,927,104.1181129,psp
275.255537,275.2554626,275.2556763,1321.24,1304.42,1334.19,117151113.4,116967313.5,5848210,613,928,275.255537,psp
469.3163617,469.3162537,469.3165283,1318.99,1304.98,1342.07,141774236.8,139011394.1,5828521.5,67,929,469.3163617,psp
261.239642,261.2395325,261.2397766,1321.24,1304.42,1337,139220508.4,138959227.9,5793045,545,930,261.239642,psp
467.3007404,467.3004456,467.3010254,1292.09,1279.16,1304.98,109651276.4,109417618,5786658.5,246,931,467.3007404,psp
234.2420334,234.2418213,234.242157,1322.93,1304.42,1335.31,118627481.6,116069445.8,5718033,54,932,234.2420334,psp
410.2795479,410.2792969,410.2798157,1316.19,1289.28,1348.26,221321979.4,221076093.9,5668431,699,933,410.2795479,psp
246.2480606,246.2479858,246.2481995,1321.8,1304.42,1331.93,109056615,106284831.9,5659415,83,934,246.2480606,psp
149.0572897,149.0572205,149.0574188,1302.74,1291.53,1318.43,57947845.94,57940320.63,5610462.5,2110,935,149.0572897,psp
202.2025341,202.2024078,202.2026825,1292.09,1280.28,1304.42,109734695.5,107059655.2,5554418.5,61,936,202.2025341,psp
288.2871114,288.2870178,288.2872925,1321.24,1304.42,1333.06,99737292.54,97106425.65,5536289,49,937,288.2871114,psp
332.5624147,332.5618896,332.563385,1316.75,1304.98,1343.19,33720015.44,33692744.87,5531230,750,938,332.5624147,psp
255.2290396,255.2287598,255.2295532,1316.75,1292.65,1405.62,296614770.9,296614658,5406180,5406179,939,255.2290396,psp
298.1795652,298.1794434,298.179657,1314.5,1286.47,1331.93,184865963.1,181150491.2,5280997.5,75,940,298.1795652,psp
354.169549,354.169281,354.1698914,1313.38,1312.82,1348.82,113349704.8,104663502.9,5181576,20,941,354.169549,psp
269.1161698,269.1160278,269.116272,1311.7,1303.3,1325.74,80849800.11,78403154.44,5132939,40,942,269.1161698,psp
374.1479739,374.1478271,374.1481323,1304.98,1292.09,1324.05,66459512.46,66433154.23,5068381,783,943,374.1479739,psp
128.0707367,128.070694,128.0707855,1305.54,1291.53,1319.55,43633142.29,41542727.44,5005582,122,944,128.0707367,psp
385.2480734,385.2479248,385.24823,1319.55,1304.98,1342.07,132931955.7,132396480.6,4837042,209,945,385.2480734,psp
384.2640729,384.2639465,384.2642822,1322.93,1304.98,1341.51,128683553.5,127597192.4,4743926.5,104,946,384.2640729,psp
85.04766941,85.04764557,85.0477066,1304.42,1304.42,1318.43,26054252.67,26052332.5,4690117.5,1681,947,85.04766941,psp
218.6510536,218.6509552,218.6511536,1315.62,1303.3,1328,73909481.18,68825511.74,4430709,44,948,218.6510536,psp
439.306018,439.3058167,439.3062744,1320.12,1304.98,1340.94,99946666.62,98599016.45,4337509,75,949,439.306018,psp
320.1642115,320.1640625,320.1642761,1316.75,1304.42,1329.12,78574452.65,62443420.23,4316507.5,18,950,320.1642115,psp
186.0161955,186.0161285,186.0163116,1302.74,1292.65,1318.43,51423785.44,51422283.51,4303772.5,3200,951,186.0161955,psp
322.1798489,322.1797485,322.1799011,1317.31,1304.42,1331.37,86393408.52,80359872.08,4289709,68,952,322.1798489,psp
452.2899792,452.289856,452.2901001,1315.62,1304.42,1329.12,67689126.44,66739868.32,4236093,99,953,452.2899792,psp
340.1902906,340.1901245,340.1903992,1314.5,1304.42,1327.43,63057581.36,59170782.49,4202911.5,49,954,340.1902906,psp
239.1641952,239.1641083,239.1642914,1317.31,1304.98,1329.68,81617890.16,78546426.72,4089330.75,50,955,239.1641952,psp
367.2374545,367.2372437,367.2375488,1315.62,1302.74,1334.75,92671386.69,91797146.19,4082910.75,136,956,367.2374545,psp
198.1712971,198.1711884,198.1714325,1290.4,1274.66,1304.42,88054133.59,86788294.66,4067356,88,957,198.1712971,psp
273.2396184,273.2395325,273.2397766,1319.55,1303.86,1333.06,92796156.71,89626236.79,4020422,78,958,273.2396184,psp
216.2182557,216.2181549,216.218399,1290.4,1274.66,1303.3,101973038.4,99733304.8,3967400.25,54,959,216.2182557,psp
248.2317836,248.2317047,248.2319183,1321.24,1304.98,1334.19,81095493.46,78124849.37,3908586.25,49,960,248.2317836,psp
170.0421933,170.0421295,170.0423126,1303.3,1293.22,1316.75,40506688.33,40504889.85,3883823.5,3033,961,170.0421933,psp
424.2588264,424.2586365,424.2589722,1316.19,1304.98,1329.68,66071825.31,63704889.41,3865670.5,77,962,424.2588264,psp
341.2219689,341.2218628,341.2221375,1320.68,1304.98,1342.07,112858944.4,110919643.7,3865224.75,71,963,341.2219689,psp
481.3163273,481.3161621,481.3164673,1317.87,1304.98,1341.51,99285553.67,99053212.75,3849028,327,964,481.3163273,psp
159.160333,159.1602631,159.1604004,1314.5,1303.3,1329.12,71266355.51,70001476.24,3844950.75,116,965,159.160333,psp
240.1720074,240.171814,240.1720886,1314.5,1302.74,1327.43,68137988.32,66350694.97,3813592,53,966,240.1720074,psp
243.2291377,243.2290192,243.2292938,1321.24,1304.98,1334.19,73286781.21,70810672.51,3693397.5,39,967,243.2291377,psp
261.276011,261.2759094,261.276123,1322.37,1302.74,1334.19,65895114.18,64393923.48,3614619.25,85,968,261.276011,psp
124.0587477,124.0587234,124.0587845,1317.87,1306.66,1332.5,35416234.9,34405636.25,3491213.25,87,969,124.0587477,psp
226.156535,226.1563568,226.1567078,1295.46,1284.22,1304.42,52787057.4,52346788.63,3441996.75,108,970,226.156535,psp
234.1538056,234.153717,234.1539307,1299.39,1287.03,1306.1,52532407.55,51169677.72,3437937.75,65,971,234.1538056,psp
235.1616832,235.1615295,235.1617889,1312.82,1297.15,1325.74,73048981.88,71151171.26,3252422.25,59,972,235.1616832,psp
231.2292917,231.2290955,231.2294312,1321.8,1304.42,1337.57,77422934.26,74354388.09,3219105,33,973,231.2292917,psp
383.2323734,383.2322083,383.2324829,1316.19,1304.42,1339.25,76006279.22,72992120.44,3199431.75,46,974,383.2323734,psp
702.0733081,702.072876,702.0736694,1315.06,1304.98,1328.56,32048500.64,32033551.89,3124694.5,669,975,702.0733081,psp
171.0762138,171.0761414,171.0763092,1304.42,1290.97,1319.55,34693265.09,34437739.23,3102232.5,194,976,171.0762138,psp
248.1695678,248.1694031,248.1696472,1313.94,1301.62,1327.43,56648421.89,54615322.09,3073250.5,44,977,248.1695678,psp
226.0376027,226.0374908,226.0380554,1303.86,1294.34,1315.62,27453835.75,27453086.99,2991800.75,3666,978,226.0376027,psp
283.1320031,283.1318359,283.1321106,1310.02,1287.59,1325.74,72268975.59,64856750.13,2975035.75,10,979,283.1320031,psp
116.1184256,116.1183929,116.1184616,1311.14,1287.59,1326.31,76231960.55,72685159.69,2972268.75,73,980,116.1184256,psp
493.3162926,493.3157654,493.3165894,1315.62,1280.28,1341.51,109093791.3,105985545.7,2965839.5,79,981,493.3162926,psp
269.2446887,269.2445679,269.244812,1318.43,1303.86,1331.93,57035083.46,55526222.12,2952662.25,71,982,269.2446887,psp
131.0338351,131.0337982,131.0338898,1304.42,1304.42,1318.99,17273032.58,17266687.91,2910072,1076,983,131.0338351,psp
103.0581986,103.0581741,103.0582581,1303.86,1292.65,1319.55,30626714.63,30615752.53,2891139.75,982,984,103.0581986,psp
428.3099016,428.3096619,428.3101501,1323.49,1305.54,1340.38,75321873.35,72608241.52,2856148.75,38,985,428.3099016,psp
451.3059669,451.3056641,451.306427,1317.31,1298.27,1346.57,80741428.73,77638486.39,2814968.5,32,986,451.3059669,psp
477.3214725,477.3212585,477.3216553,1319.55,1304.42,1341.51,68314459.27,67320595.28,2653450.75,59,987,477.3214725,psp
175.1552723,175.1551666,175.155365,1314.5,1304.98,1329.68,52060576.22,49759886.29,2644348.5,45,988,175.1552723,psp
686.0993114,686.0988159,686.0999756,1315.06,1304.98,1329.12,26066067.68,26057358.89,2641257.25,730,989,686.0993114,psp
277.2904633,277.2903442,277.2906494,1324.05,1311.7,1335.31,41737056.8,39042380.95,2631270.5,28,990,277.2904633,psp
450.274387,450.2740173,450.2746582,1316.19,1282.53,1342.63,98288121.55,91174005.84,2600440.75,51,991,450.274387,psp
229.213665,229.2133789,229.2138977,1292.09,1280.28,1304.42,47179982.94,45283796.28,2571999.5,37,992,229.213665,psp
234.2288498,234.2287292,234.2290039,1322.93,1304.42,1331.93,48081375.66,46154134.89,2559343,46,993,234.2288498,psp
426.2745098,426.2741394,426.2748413,1290.97,1277.47,1304.42,52773445.08,51858800.85,2514820.5,53,994,426.2745098,psp
379.2011184,379.2009583,379.2012939,1315.06,1304.98,1328.56,34564630.64,31241386.51,2492417.5,43,995,379.2011184,psp
99.09160128,99.09156036,99.09162903,1310.58,1284.22,1328,78379781.13,73403139.97,2480766.75,24,996,99.09160128,psp
397.2115359,397.2113037,397.211792,1313.94,1303.3,1327.43,38074754.78,35312671.58,2450742.25,29,997,397.2115359,psp
136.0617545,136.0617218,136.0618134,1315.62,1302.74,1329.68,20199079.19,19421107.76,2449351,79,998,136.0617545,psp
191.2058442,191.20578,191.2059326,1321.24,1306.1,1337.57,57263111.04,55252782.09,2432412.5,40,999,191.2058442,psp
601.3955607,601.3952637,601.3959351,1325.18,1303.3,1341.51,70278504.31,69227240.87,2407377.25,66,1000,601.3955607,psp
454.3254704,454.3247375,454.3259583,1320.12,1301.62,1348.26,76232759.35,73897828.97,2396598,34,1001,454.3254704,psp
210.1712685,210.1711731,210.1713562,1315.06,1304.98,1329.12,37615924.27,33456366.54,2380742.5,37,1002,210.1712685,psp
271.2603612,271.2602539,271.2605591,1318.99,1303.86,1333.06,51915371.53,51356551.97,2371771.5,141,1003,271.2603612,psp
495.3319451,495.3317566,495.3321228,1317.87,1304.42,1342.07,64067389.21,59865231.19,2369523.75,19,1004,495.3319451,psp
443.3009309,443.3006287,443.3013306,1293.78,1275.79,1294.34,38370358.39,38052262.63,2356544.25,91,1005,443.3009309,psp
365.2218283,365.2216797,365.2219849,1316.75,1304.42,1329.68,41531350.25,33802450.52,2339414.75,20,1006,365.2218283,psp
323.0392807,323.0391235,323.0397034,1300.51,1290.4,1309.46,16174407.65,16174390.83,2321905.75,2321905,1007,323.0392807,psp
411.2635392,411.2632751,411.2637329,1314.5,1303.86,1328,37080271.84,34206108.59,2312103.5,29,1008,411.2635392,psp
233.1645011,233.1641541,233.1649017,1314.5,1303.86,1327.43,38727921.08,37567002.32,2304943.5,64,1009,233.1645011,psp
455.3009422,455.3007202,455.3010864,1318.43,1304.98,1341.51,58011736.68,55632353.29,2298683.75,30,1010,455.3009422,psp
326.1747704,326.1746216,326.1748962,1313.38,1301.62,1326.87,37963863.13,33486534.91,2271482.75,38,1011,326.1747704,psp
218.1975414,218.1974335,218.1976929,1290.97,1269.6,1304.98,65345062.29,62590481.94,2269794,33,1012,218.1975414,psp
258.2480632,258.2479858,258.2481689,1318.43,1303.86,1331.93,47941311.59,44146534,2242889,21,1013,258.2480632,psp
479.3370386,479.3366699,479.3372803,1315.06,1280.28,1343.19,87569196.54,81557707.93,2236098.5,20,1014,479.3370386,psp
314.711098,314.7108459,314.7113342,1311.14,1287.03,1325.18,52610264.67,49448709.54,2185420,26,1015,314.711098,psp
594.4002084,594.3997192,594.4006348,1303.86,1293.22,1317.31,22041618.85,22032912.77,2179334.75,639,1016,594.4002084,psp
388.1456398,388.1454468,388.145874,1308.9,1286.47,1325.18,57053361.49,51789732.05,2168570.5,16,1017,388.1456398,psp
217.6432442,217.6430817,217.6433258,1293.78,1282.53,1304.98,31329116.47,29649053.32,2141468.75,41,1018,217.6432442,psp
108.6127005,108.6126633,108.6127548,1321.8,1303.3,1337.57,52112874.76,50242653.85,2123573.5,45,1019,108.6127005,psp
272.0721559,272.0719604,272.0723877,1306.1,1296.59,1326.31,15411608.06,15402295.22,2101158.75,549,1020,272.0721559,psp
247.1617611,247.1616516,247.1618652,1315.06,1304.98,1327.43,33690490.29,32225766.26,2075201,40,1021,247.1617611,psp
138.6471145,138.6470642,138.647171,1321.24,1303.86,1335.88,43815632.12,42183835.58,2071239.25,36,1022,138.6471145,psp
388.0577919,388.0574951,388.0582275,1306.1,1306.1,1319.55,14463185.5,14463172.05,2069615.5,2069614,1023,388.0577919,psp
132.0540617,132.0540161,132.0541382,1304.42,1293.22,1319.55,21122260.63,21114155.25,2067111.25,761,1024,132.0540617,psp
406.2482798,406.2481384,406.2484436,1317.31,1304.98,1331.93,40789166.44,32637131.14,2063521.375,17,1025,406.2482798,psp
468.2847992,468.2844238,468.2851563,1315.62,1304.98,1329.12,30711665.71,27360250.2,2022242.75,22,1026,468.2847992,psp
351.1053947,351.1048584,351.1056824,1306.66,1306.66,1328,15923945.29,15922498.67,2003873.25,1146,1027,351.1053947,psp
509.3110991,509.3104553,509.3114624,1315.06,1274.1,1340.94,79879781.16,78354025.89,1973028.625,84,1028,509.3110991,psp
226.2026241,226.2025299,226.2027893,1317.87,1303.86,1332.5,42127399.82,38363659.39,1969458.5,35,1029,226.2026241,psp
409.2954021,409.2944946,409.2968445,1303.3,1227.44,1389.91,37972717.71,33692337.55,1941976.125,51,1030,409.2954021,psp
100.0994314,100.0994034,100.0994949,1321.24,1302.18,1335.88,41372468.29,39903608.43,1925514,46,1031,100.0994314,psp
409.2476825,409.2466431,409.2483215,1315.06,1275.22,1346.57,74607564.87,65790736.72,1907388.875,22,1032,409.2476825,psp
322.2069746,322.2066956,322.2071533,1308.9,1287.03,1324.05,49301886.42,47504615.63,1892690.875,28,1033,322.2069746,psp
248.1321342,248.1313782,248.1326141,1290.97,1281.97,1298.83,11687239.95,11687223.65,1892026.75,1892026,1034,248.1321342,psp
465.321463,465.321228,465.3218079,1317.31,1303.86,1338.69,44501516.35,42613009.15,1884284.875,27,1035,465.321463,psp
463.3059523,463.305603,463.3061523,1318.43,1304.98,1340.94,42219047.3,41794985.02,1875812,90,1036,463.3059523,psp
230.1975965,230.1973114,230.1978607,1316.19,1315.06,1346.01,40763181.16,35413572.74,1848159.625,33,1037,230.1975965,psp
318.298217,318.2980957,318.2983398,1322.37,1303.86,1333.62,33870178.17,31846303.12,1844857.75,21,1038,318.298217,psp
207.9981786,207.9980621,207.9982605,1298.83,1287.59,1316.19,17626807.51,17482883,1824690.125,66,1039,207.9981786,psp
438.2743193,438.2739868,438.2746277,1315.06,1281.97,1338.69,63251453.91,57990417.1,1823870,22,1040,438.2743193,psp
308.1639488,308.1638489,308.1641541,1318.99,1304.98,1343.76,55611219.73,51963392.31,1808380,26,1041,308.1639488,psp
205.6433174,205.643219,205.6434631,1322.93,1304.42,1337.57,42943113.62,41889904.43,1763576.875,52,1042,205.6433174,psp
241.2133045,241.2131805,241.2133789,1317.87,1304.42,1331.37,31550579.62,29481059.2,1737384,24,1043,241.2133045,psp
150.0664661,150.06633,150.0666962,1304.42,1293.78,1320.12,19676786.52,19671244.08,1731420,675,1044,150.0664661,psp
267.1369408,267.1366577,267.1372375,1312.26,1271.29,1312.82,31210464.69,29048386.52,1702268,42,1045,267.1369408,psp
359.1024599,359.1022949,359.1027527,1292.09,1280.28,1298.83,12222793.49,12222776.63,1688195.5,1688194,1046,359.1024599,psp
153.0405335,153.040451,153.0406494,1299.39,1284.78,1309.46,15899776.2,15899752.64,1673077.875,1673077,1047,153.0405335,psp
346.1888654,346.1887207,346.1890564,1318.99,1303.86,1330.25,35383284.46,32576061.99,1665951.75,31,1048,346.1888654,psp
483.2956169,483.2952881,483.2958679,1315.62,1303.86,1329.68,26849985.41,25579191.9,1661078.25,28,1049,483.2956169,psp
117.1262695,117.126236,117.1263275,1321.8,1303.86,1335.31,41641518.87,40101073,1638529.25,32,1050,117.1262695,psp
369.2167733,369.2164307,369.2169495,1316.19,1303.3,1331.37,30006458.18,28068211.45,1625680.75,25,1051,369.2167733,psp
142.1339005,142.1338348,142.1339874,1316.19,1303.86,1330.25,27533987.34,24738740.38,1621512.625,22,1052,142.1339005,psp
435.3109522,435.3102112,435.3113708,1303.86,1289.84,1318.43,17598438.49,16982670.04,1610065.125,45,1053,435.3109522,psp
228.1819415,228.1817169,228.1821594,1315.06,1281.41,1340.94,61579336.64,42323615.37,1591365.625,21,1054,228.1819415,psp
232.1566667,232.1564484,232.1569061,1313.94,1300.51,1327.43,24677066.7,23488994.09,1547727.375,30,1055,232.1566667,psp
432.1361645,432.1359253,432.1368408,1301.06,1293.22,1307.22,10197095.6,10197082.16,1543829.5,1543828,1056,432.1361645,psp
203.1866198,203.1865234,203.1867065,1317.87,1305.54,1330.81,27863018.12,24775925.82,1531235.625,22,1057,203.1866198,psp
273.066932,273.066803,273.0671387,1306.1,1295.46,1325.18,11002163.74,10998989.65,1513753.5,676,1058,273.066932,psp
485.3112338,485.3110046,485.311615,1318.43,1304.98,1342.63,42165938.52,40593451.64,1481397.875,26,1059,485.3112338,psp
285.2398233,285.2396851,285.2400208,1318.43,1304.42,1335.88,33284156.77,31638080.88,1461184,30,1060,285.2398233,psp
222.1540649,222.1539764,222.1541595,1324.62,1303.3,1325.18,22210528.68,21944003,1426839.75,74,1061,222.1540649,psp
132.1131492,132.1130524,132.1132965,1313.38,1267.91,1382.58,87435947.53,64604206.63,1426403.375,14,1062,132.1131492,psp
667.1254324,667.1244507,667.1263428,1316.19,1308.34,1326.87,10012366.25,10011641.42,1425935,1272,1063,667.1254324,psp
241.1616146,241.161377,241.1617889,1311.14,1285.34,1325.18,39532105.01,39119574.89,1415202.75,51,1064,241.1616146,psp
440.2536883,440.253418,440.2541199,1314.5,1284.78,1331.93,35478963.01,33745844.64,1412062.25,30,1065,440.2536883,psp
223.972066,223.9718933,223.9721527,1298.27,1289.84,1315.06,13963369.07,13815962.26,1405961.875,52,1066,223.972066,psp
304.282266,304.282135,304.2824707,1321.8,1304.42,1331.37,22632833.23,19853616.13,1398900.75,25,1067,304.282266,psp
296.1166849,296.1159668,296.1170959,1302.74,1253.3,1349.95,30639115.12,23099910.49,1398887.875,13,1068,296.1166849,psp
271.2240074,271.2239075,271.2241821,1317.87,1305.54,1330.25,25148206.93,21122366.02,1397299.25,24,1069,271.2240074,psp
235.2512814,235.2511749,235.2514343,1322.93,1303.86,1335.88,28902061.73,27271990.68,1393120.25,38,1070,235.2512814,psp
355.2011847,355.2010803,355.2013855,1313.94,1303.3,1326.87,20675546.71,19339826.24,1372935.75,26,1071,355.2011847,psp
408.2639211,408.2635193,408.2643127,1317.87,1298.83,1347.13,39605779.03,37706799.5,1360117.75,25,1072,408.2639211,psp
158.1480896,158.1479187,158.1482086,1290.97,1274.66,1304.42,30346143.75,29522320.1,1357750.5,37,1073,158.1480896,psp
496.3636409,496.3632813,496.3640442,1321.8,1303.86,1339.25,32633901.13,30178138.02,1350770.75,18,1074,496.3636409,psp
155.1290317,155.128891,155.1290894,1317.87,1304.98,1333.62,30194971.84,27001070.32,1348960.625,31,1075,155.1290317,psp
285.0828847,285.0825806,285.0830994,1300.51,1294.34,1307.78,10621504.33,10621491.45,1342085.5,1342084,1076,285.0828847,psp
422.2432095,422.2428589,422.2434082,1314.5,1302.74,1329.68,21726521.74,19620271.9,1319219.75,18,1077,422.2432095,psp
353.2218941,353.2216187,353.2222595,1315.62,1304.98,1328,16419525.65,16083803.73,1308334,68,1078,353.2218941,psp
360.1324082,360.1321411,360.1326294,1305.54,1305.54,1321.8,8925676.02,8925659.2,1293416.625,1350519,1079,360.1324082,psp
287.2555031,287.2554016,287.2557373,1319.55,1305.54,1332.5,23605727.68,22333624.56,1280356.75,28,1080,287.2555031,psp
335.7306582,335.7304688,335.730835,1313.94,1306.1,1326.31,17466444.96,16988748.11,1272805.875,32,1081,335.7306582,psp
163.1551512,163.1549835,163.155304,1302.74,1279.72,1324.62,39349961.97,36733623.49,1251915.25,19,1082,163.1551512,psp
333.0642942,333.0639954,333.065094,1316.19,1310.58,1322.93,7043465.096,7043453.307,1236595.625,1236595,1083,333.0642942,psp
235.1171675,235.1170807,235.1174774,1305.54,1294.9,1319.55,8920932.164,8912921.263,1228381.375,314,1084,235.1171675,psp
192.1899974,192.1899261,192.190094,1322.37,1303.3,1332.5,27034380.18,25912442.12,1226547.375,24,1085,192.1899974,psp
227.1978526,227.1975861,227.1980743,1317.31,1303.86,1336.44,22909175.98,21592197.9,1225752.5,32,1086,227.1978526,psp
129.1261481,129.1260986,129.1262054,1318.99,1303.86,1335.88,27622290.87,26068996.23,1218544.5,28,1087,129.1261481,psp
310.1795887,310.1795044,310.1797485,1313.94,1303.3,1326.31,18079451.01,17224563.53,1211365.375,43,1088,310.1795887,psp
186.1712866,186.1711426,186.1713867,1315.06,1299.39,1333.06,25207112.58,23961482.1,1206632.625,27,1089,186.1712866,psp
436.2588086,436.2581482,436.2592163,1315.06,1280.85,1342.07,42018167.85,36759692.43,1201589.125,12,1090,436.2588086,psp
143.1291716,143.1290741,143.1293335,1294.34,1284.22,1304.98,15556857.13,14711091.18,1200429.875,38,1091,143.1291716,psp
228.2183819,228.2182617,228.2185364,1317.31,1303.3,1330.25,21969050.43,19556424.53,1197925.375,18,1092,228.2183819,psp
226.6485784,226.6484528,226.6487427,1313.94,1303.3,1326.31,20241684.3,18059915.29,1191097,24,1093,226.6485784,psp
131.0468695,131.046814,131.0469818,1303.86,1292.65,1325.18,11250435.9,11246363,1184283.625,640,1094,131.0468695,psp
185.1760809,185.1760101,185.1761322,1317.87,1303.86,1330.25,20995746.79,19434973.76,1183860.25,27,1095,185.1760809,psp
183.1604081,183.1602478,183.160553,1315.62,1301.06,1316.19,13769397.08,10936632.42,1172474.375,19,1096,183.1604081,psp
483.3320001,483.3316345,483.3322754,1320.68,1304.42,1340.38,27606847.75,24562522.57,1158941.75,19,1097,483.3320001,psp
153.076767,153.0765686,153.0770264,1303.86,1288.16,1320.12,14706636.53,14642396.82,1157504,159,1098,153.076767,psp
247.2239421,247.2238007,247.2240601,1320.68,1304.98,1336.44,27496086.03,25727861.25,1154023.125,27,1099,247.2239421,psp
995.6727956,995.6716919,995.6737061,1316.19,1310.02,1321.24,5400305.578,5400294.919,1127385.25,1127384,1100,995.6727956,psp
285.0847946,285.0842896,285.085083,1290.4,1279.72,1294.9,6890006.753,6889993.26,1110660.875,1110660,1101,285.0847946,psp
448.2951495,448.2947388,448.2955627,1322.37,1304.98,1337,25890221.74,24635963.45,1108775.125,33,1102,448.2951495,psp
351.2061782,351.2059631,351.2064819,1318.43,1305.54,1330.81,19227319.32,16977411.91,1105668.875,21,1103,351.2061782,psp
431.1876419,431.1874084,431.1879578,1307.22,1306.66,1324.62,12668882.75,10900712.86,1081481.875,22,1104,431.1876419,psp
395.2321441,395.2317505,395.2324524,1314.5,1303.86,1326.87,16886665.32,15341373.52,1076854.25,29,1105,395.2321441,psp
339.2062427,339.2057495,339.206665,1315.62,1293.22,1338.69,29632458.36,27338865.24,1075096.25,21,1106,339.2062427,psp
356.1374817,356.1371155,356.1377869,1304.42,1294.9,1318.99,11395491.09,11395469.81,1073960.5,1073960,1107,356.1374817,psp
269.1106977,269.1103821,269.1109314,1290.97,1281.97,1296.59,5764519.486,5764505.991,1062687.875,1062687,1108,269.1106977,psp
173.0919411,173.0918121,173.0920563,1305.54,1291.53,1320.12,9656194.99,9090343.357,1058834.5,45,1109,173.0919411,psp
425.2428454,425.2424316,425.2432556,1315.06,1304.98,1328,16325763.38,14542493.56,1038059.25,19,1110,425.2428454,psp
196.1556189,196.1554108,196.155777,1316.19,1294.9,1337,26443972.34,25152451.7,1034444,34,1111,196.1556189,psp
380.0776089,380.07724,380.0778503,1303.3,1294.9,1313.94,10994389.78,10994371.3,1032436.188,1032435,1112,380.0776089,psp
352.1902268,352.1898499,352.1904602,1311.7,1304.98,1325.74,14976459.87,13713670.15,1021925.688,20,1113,352.1902268,psp
